Order Date,Order ID,Title,Category,ASIN/ISBN,UNSPSC Code,Website,Release Date,Condition,Seller,Seller Credentials,List Price Per Unit,Purchase Price Per Unit,Quantity,Payment Instrument Type,Purchase Order Number,PO Line Number,Ordering Customer Email,Shipment Date,Shipping Address Name,Shipping Address Street 1,Shipping Address Street 2,Shipping Address City,Shipping Address State,Shipping Address Zip,Order Status,Carrier Name & Tracking Number,Item Subtotal,Item Subtotal Tax,Item Total,Tax Exemption Applied,Tax Exemption Type,Exemption Opt-Out,Buyer Name,Currency,Group Name
06/13/20,111-1339726-7899441,"TRUE LIME Water Enhancer, Bulk Dispenser Pack (100 Packets) | Zero Calorie Unsweetened Water Flavoring | For Water, Bottled Water & Recipes | Water Flavor Packets Made with Real Limes",FLAVORED_DRINK_CONCENTRATE,B005ECLIUA,50202300,Amazon.com,,new,Amazon.com,,$9.99,$6.48,1,Visa - 9691,,,jon@nozama.dev,06/14/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$6.48,$0.11,$6.59,,,,Mayor McCheese,USD,
06/13/20,111-1339726-7899441,"Amazon Basics 20 Pack AA High-Performance Alkaline Batteries, 10-Year Shelf Life, Easy to Open Value Pack",BATTERY,B00NTCH52W,26111701,Amazon.com,,new,Amazon.com,,$9.03,$9.03,1,Visa - 9691,,,jon@nozama.dev,06/14/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$9.03,$0.65,$9.68,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Mozzarella Shred Organic, 16 Ounce",DAIRY_BASED_CHEESE,B074H5ZK94,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$4.25,2,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$8.50,$0.14,$8.64,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Corn Yellow Sweet Organic, 16 Ounce",VEGETABLE,B074J6RKQJ,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$1.99,3,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$5.97,$0.09,$6.06,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Juice Banana Strawberry Orange Organic, 59 Fl Oz",JUICE_AND_JUICE_DRINK,B074H681DT,50202300,Amazon.com,,new,Whole Foods Market,,$3.99,$3.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.99,$0.07,$4.06,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Pasta Lasagne Organic, 16 Ounce",NOODLE,B074H7K3D8,50000000,Amazon.com,,new,Whole Foods Market,,$2.99,$2.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$2.99,$0.05,$3.04,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Parmesan Grated, 5 Ounce",DAIRY_BASED_CHEESE,B074H5SRZX,50000000,Amazon.com,,new,Whole Foods Market,,$3.99,$3.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.99,$0.07,$4.06,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 Everyday Value, Whole Wheat English Muffin, 6 ct, 13 oz",BREAD,B07KCH9ZKY,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$2.49,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$2.49,$0.04,$2.53,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Organic Stringless Snap Peas, 8 Ounce",LEGUME,B07MGSDD7L,50000000,Amazon.com,,new,Whole Foods Market,,$3.99,$3.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.99,$0.07,$4.06,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Lemon Reg Conventional, 1 Each",FRUIT,B07811W5WR,50000000,Amazon.com,,new,Whole Foods Market,,$0.69,$0.79,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$0.79,$0.01,$0.80,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Whole Foods Market, Bread French Soft, 16 Ounce",GROCERY,B079K4YKS9,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$2.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$2.99,$0.05,$3.04,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Berry Blueberry Organic, 1 Pint",FRUIT,B07NQSTN27,50000000,Amazon.com,,new,Whole Foods Market,,$3.99,$4.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$4.99,$0.09,$5.08,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Wholly Wholesome, Pie Shells, Traditional, 2 Count , 14 oz (Frozen)",FOOD,B002DO19HE,50000000,Amazon.com,,new,Whole Foods Market,,$5.99,$5.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$5.99,$0.10,$6.09,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, English Muffins Classic Fresh, 13 Ounce",CAKE,B074H73HJG,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$2.49,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$2.49,$0.04,$2.53,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Daisy, Regular Sour Cream, 8 oz",DAIRY_BASED_CREAM,B009PIBV3I,50000000,Amazon.com,,new,Whole Foods Market,,$1.99,$1.69,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$1.69,$0.03,$1.72,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Sunset Produce, Tomato Grape Angel Sweet Pint",VEGETABLE,B07NQVC7VN,53100000,Amazon.com,,new,Whole Foods Market,,$0.00,$3.49,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.49,$0.06,$3.55,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Blend Mexican Shred, 8 Ounce",DAIRY_BASED_CHEESE,B07VM5L943,53100000,Amazon.com,,new,Whole Foods Market,,$0.00,$3.69,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.69,$0.06,$3.75,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Bristol Farms, Berries Raspberries Red Organic, 6 Ounce",FRUIT,B079YXD4H2,50000000,Amazon.com,,new,Whole Foods Market,,$3.99,$3.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.99,$0.07,$4.06,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Muenster Sliced Organic, 8 Ounce",DAIRY_BASED_CHEESE,B07VKJ5819,53100000,Amazon.com,,new,Whole Foods Market,,$0.00,$5.29,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$5.29,$0.09,$5.38,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Grapefruit Red, 16 Ounce",FRUIT,B07SRDWXMP,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$1.42,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$1.42,$0.02,$1.44,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Mediterra Bakehouse, Loaf Half Rye Half, 20 Ounce",BREAD,B07FYV1CQZ,50181900,Amazon.com,,new,Whole Foods Market,,$0.00,$3.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.99,$0.07,$4.06,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Dates Pitted, 8 Ounce",FRUIT,B074VDMNH7,50000000,Amazon.com,,new,Whole Foods Market,,$3.99,$3.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.99,$0.07,$4.06,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,Peach Yellow Tree Ripe,FRUIT,B0787Y5GQP,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$2.93,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$2.93,$0.05,$2.98,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Corn White Conventional, 1 Each",VEGETABLE,B078117F5P,53100000,Amazon.com,,new,Whole Foods Market,,$0.00,$0.50,0,Visa - 9691,,,jon@nozama.dev,,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,,UPS(69696969696969),$0.00,$0.00,$0.00,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Sauce Pasta Italian Herb Organic, 25 Ounce",SAUCE,B074H54M8C,50170000,Amazon.com,,new,Whole Foods Market,,$0.00,$2.29,2,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$4.58,$0.08,$4.66,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,Pineapple Sourced For Good,FRUIT,B07HHCN3D4,50000000,Amazon.com,,new,Whole Foods Market,,$2.99,$2.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$2.99,$0.05,$3.04,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,Grape Red Seedless Organic,FRUIT,B0787WZZCL,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$3.92,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.92,$0.07,$3.99,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Avocado Hass Medium Organic, 1 Each",FRUIT,B07HH9SHJL,50000000,Amazon.com,,new,Whole Foods Market,,$2.49,$1.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$1.99,$0.03,$2.02,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Soy Milk Original Unsweetened Organic, 32 Fl Oz",MILK_SUBSTITUTE,B074H5ZKDM,50000000,Amazon.com,,new,Whole Foods Market,,$1.99,$1.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$1.99,$0.03,$2.02,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Dr. Praeger's, Frozen California Veggie Burgers, 2.5 Ounce, 4 Count",FOOD,B000RERU02,50000000,Amazon.com,,new,Whole Foods Market,,$4.79,$3.59,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.59,$0.06,$3.65,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Clover Sonoma Lactose Free Whole Milk, 64 Oz",DAIRY_BASED_DRINK,B07C1ZQ3YM,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$3.79,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.79,$0.07,$3.86,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Organic Valley, Organic Lactose Free Half & Half Cream, Quart, 32 oz",DAIRY_BASED_CREAM,B00FTBO8O4,50201700,Amazon.com,,new,Whole Foods Market,,$4.99,$5.49,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$5.49,$0.10,$5.59,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,Blood Orange,FRUIT,B0787Y346L,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$2.69,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$2.69,$0.05,$2.74,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Mozzarella Shred Organic, 8 Ounce",DAIRY_BASED_CHEESE,B074H6F6ZJ,50000000,Amazon.com,,new,Whole Foods Market,,$4.49,$4.99,0,Visa - 9691,,,jon@nozama.dev,,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,,UPS(69696969696969),$0.00,$0.00,$0.00,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Butter Salted, 16 Ounce",DAIRY_BASED_BUTTER,B074VBL8D5,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$3.49,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.49,$0.06,$3.55,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Ice Cream Chocolate, 1.5 Quart",DAIRY_BASED_ICE_CREAM,B07FW76KV6,50000000,Amazon.com,,new,Whole Foods Market,,$5.99,$5.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$5.99,$0.10,$6.09,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Eggs Brown Large Grade A Organic, 12 Count",GROCERY,B074H6G77K,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$3.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.99,$0.07,$4.06,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Lactaid Whole Milk, 64 fl oz",DAIRY_BASED_DRINK,B000QCNITM,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$3.99,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.99,$0.07,$4.06,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Kiwi Organic, 1 Each",FRUIT,B077ZXHWHH,50000000,Amazon.com,,new,Whole Foods Market,,$0.59,$0.79,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$0.79,$0.01,$0.80,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Banana Conventional, 1 Each",FRUIT,B0787Y5CZ4,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$0.64,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$0.64,$0.01,$0.65,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"365 by Whole Foods Market, Ricotta Part Skim Milk, 15 Ounce",DAIRY_BASED_DRINK,B074H7J3N4,50000000,Amazon.com,,new,Whole Foods Market,,$3.99,$3.99,2,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$7.98,$0.14,$8.12,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Apple Granny Smith Organic, 1 Each",GROCERY,B07QW1LH6J,50000000,Amazon.com,,new,Whole Foods Market,,$0.00,$5.70,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$5.70,$0.10,$5.80,,,,Mayor McCheese,USD,
06/16/20,113-1915050-8489868,"Whole Foods Market, Italian Sparkling Mineral Water, 33.8 fl oz",WATER,B074H6M4LD,50202310,Amazon.com,,new,Whole Foods Market,,$0.00,$1.39,1,Visa - 9691,,,jon@nozama.dev,06/16/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$1.39,$0.02,$1.41,,,,Mayor McCheese,USD,
06/18/20,111-6956080-1273061,"JRD&BS WINL Compact Binoculars for Kids Yard Toys, Outdoor Travel Toys for Boys to Watching Birds& Wildlife, Children Telescope for 3-8 Years Old Girls Easter Gifts Holiday Presents(Purple)",BINOCULAR,B07KWYXDWL,41111700,Amazon.com,,new,Fun toy,,$0.00,$7.55,1,Visa - 9691,,,jon@nozama.dev,06/18/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$7.55,$0.61,$8.16,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,Natures Own Butterbread Loaf - 20 oz Bag,BREAD,B0049W8JHQ,50181900,Amazon.com,,new,AmazonFresh,,$0.00,$2.78,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$2.78,$0.05,$2.83,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,"Fresh Brand – Russet Potatoes, 5 lb",VEGETABLE,B07XW1TNXZ,53100000,Amazon.com,,new,AmazonFresh,,$0.00,$4.94,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$4.94,$0.09,$5.03,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,"Tostitos Cantina Thin & Crispy Tortilla Chips, 9 Ounce",SNACK_CHIP_AND_CRISP,B00CNZTB0K,50000000,Amazon.com,,new,AmazonFresh,,$3.29,$2.48,2,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$4.96,$0.08,$5.04,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,LING Potstickers Frozen Pork & Vegetable 24 Ounce,FOOD,B01K23RE9O,50000000,Amazon.com,,new,AmazonFresh,,$0.00,$6.89,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$6.89,$0.12,$7.01,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,"Ball Park Hot Dog Buns, 8 count, 14oz",BREAD,B00NTQ8TZU,50000000,Amazon.com,,new,AmazonFresh,,$0.00,$2.28,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$2.28,$0.04,$2.32,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,"Spindrift, Sparkling Water, Grapefruit, 12 oz (pack of 8)",WATER,B07JY7NBYP,50202300,Amazon.com,,new,AmazonFresh,,$6.19,$4.98,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$4.98,$0.09,$5.07,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,"Mott's Original Apple 100% Juice, 64 Fluid Ounce Bottle",JUICE_AND_JUICE_DRINK,B00CJ8I4UY,50202300,Amazon.com,,new,AmazonFresh,,$0.00,$2.36,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$2.36,$0.04,$2.40,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,"Welch's Fruit Snacks Berries N Cherries, 9 oz (Pack of 10)",FRUIT_SNACK,B00ZGSXG7U,50000000,Amazon.com,,new,AmazonFresh,,$0.00,$2.00,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$2.00,$0.04,$2.04,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,"Spindrift, Sparkling Water, Lemon, 12 oz, (pack of 8)",WATER,B07JZ36HKR,50202300,Amazon.com,,new,AmazonFresh,,$0.00,$4.99,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$4.99,$0.09,$5.08,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,"Red Bull Energy Drink, Blueberry, 8.4 Fl Oz (4 Pack)",DRINK_FLAVORED,B00JQQBPMG,50202300,Amazon.com,,new,AmazonFresh,,$0.00,$6.24,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$6.24,$0.11,$6.35,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,Kraft Deli Deluxe American Cheese Slices (16 Slices),DAIRY_BASED_CHEESE,B000R4ELCC,50000000,Amazon.com,,new,AmazonFresh,,$0.00,$4.98,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$4.98,$0.09,$5.07,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,"SCHARFFEN BERGER 62% Cacao Semisweet Dark Chocolate Bar, 3 Ounce",CHOCOLATE_CANDY,B000SEOJNM,50161800,Amazon.com,,new,AmazonFresh,,$45.48,$3.38,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.38,$0.06,$3.44,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,"365 by Whole Foods Market, Florida Orange Juice, Not From Concentrate, 59 Fl Oz",JUICE_AND_JUICE_DRINK,B074J67WLX,50202300,Amazon.com,,new,AmazonFresh,,$2.99,$2.97,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$2.97,$0.05,$3.02,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,"Pepsi Made With Real Sugar, 12 Fl Oz (pack of 12)",DRINK_FLAVORED,B0028AWUDA,50201700,Amazon.com,,new,AmazonFresh,,$0.00,$3.48,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$3.48,$0.06,$3.54,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,"365 by Whole Foods Market, Mozzarella Sticks Organic, 8 Ounce",DAIRY_BASED_CHEESE,B074H61LK5,50000000,Amazon.com,,new,AmazonFresh,,$4.99,$4.99,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$4.99,$0.09,$5.08,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,,,B07Q9GCL4Q,,Amazon.com,,new,AmazonFresh,,$0.00,$9.77,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$9.77,$0.17,$9.94,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,Philadelphia Original Cream Cheese Brick (8 oz Box),DAIRY_BASED_CHEESE,B000PXYFTY,50000000,Amazon.com,,new,AmazonFresh,,$4.39,$1.96,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$1.96,$0.03,$1.99,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,"365 by Whole Foods Market, Tater Puffs, 32 Ounce",PUFFED_SNACK,B074H5LSYH,50000000,Amazon.com,,new,AmazonFresh,,$2.99,$2.99,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$2.99,$0.05,$3.04,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,"Wellshire Farms, Premium All-Natural Uncured Beef Franks, 16 oz",FOOD,B074VD73XF,50000000,Amazon.com,,new,AmazonFresh,,$0.00,$7.99,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$7.99,$0.14,$8.13,,,,Mayor McCheese,USD,
06/19/20,113-2194376-0738640,,,B0014CRYY8,,Amazon.com,,new,AmazonFresh,,$0.00,$2.58,1,Visa - 9691,,,jon@nozama.dev,06/19/20,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$2.58,$0.05,$2.63,,,,Mayor McCheese,USD,
